"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","ITA","Italy","2017","2017",6256245,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","ITA","Italy","2018","2018",6200000,"P","Provisional value"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2000","2000",10.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2001","2001",10.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2002","2002",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2003","2003",9.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2004","2004",9.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2005","2005",9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2006","2006",8.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2007","2007",8.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2008","2008",8.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2009","2009",8.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2010","2010",8.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2011","2011",8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2012","2012",7.7,"B","Break"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2014","2014",7.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2015","2015",7.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2016","2016",7.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVK","Slovak Republic","2017","2017",7.3,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2011","2011",2311144,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2012","2012",2319875,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2013","2013",2240546,"B","Break"
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2014","2014",2260051,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2015","2015",2248193,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2016","2016",2225910,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVN","Slovenia","2017","2017",2204364,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2000","2000",691974,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2001","2001",721458,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2002","2002",738049,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2003","2003",780226,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2004","2004",793203,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2005","2005",806466,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2006","2006",820619,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2007","2007",807321,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2008","2008",814667,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2009","2009",916710,"B","Break"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2010","2010",924873,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2011","2011",936991,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2012","2012",949251,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2013","2013",952121,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2014","2014",968075,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2015","2015",824151,"B","Break"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2016","2016",828192,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NOR","Norway","2017","2017",822708,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2000","2000",6007091,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2001","2001",6336215,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2002","2002",6697920,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2003","2003",6616174,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2004","2004",6701399,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2005","2005",5455624,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2006","2006",5692829,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2007","2007",5562117,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2008","2008",5643761,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2009","2009",6193677,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2010","2010",6152078,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2011","2011",6221629,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2012","2012",6251264,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2013","2013",6352351,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2014","2014",6513243,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2015","2015",6441614,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2016","2016",6805517,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","POL","Poland","2017","2017",6893122,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2000","2000",6.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2001","2001",6.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2002","2002",6.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2003","2003",6.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2004","2004",6.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2005","2005",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2006","2006",6.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2007","2007",6.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2008","2008",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2009","2009",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2010","2010",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2011","2011",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2012","2012",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2013","2013",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2014","2014",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2015","2015",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2016","2016",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","SWE","Sweden","2017","2017",5.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2000","2000",11642.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2001","2001",11701.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2002","2002",11637.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2003","2003",11596,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2004","2004",11597.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2005","2005",11491.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2006","2006",11424.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2007","2007",11380.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2008","2008",11295,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2009","2009",11172,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2010","2010",11108,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2011","2011",10941.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2012","2012",10833.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2013","2013",10836.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2014","2014",11113.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2015","2015",11184.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2016","2016",11282.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ESP","Spain","2017","2017",11243.5,"P","Provisional value"
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2000","2000",7916426,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2001","2001",7511766,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2002","2002",6839411,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2003","2003",6432507,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2004","2004",6359648,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2005","2005",6382537,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2006","2006",6326512,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2007","2007",6357821,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2008","2008",6230492,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2009","2009",6123928,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2010","2010",5919961,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2011","2011",5714801,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2012","2012",5620574,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2013","2013",5459238,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2014","2014",6473176,"B","Break"
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2015","2015",6398718,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",6450685,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",6343051,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2000","2000",8.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2001","2001",8.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2002","2002",8.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2003","2003",8.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2004","2004",8.6,"B","Break"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2005","2005",8.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2006","2006",8.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2007","2007",8.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2008","2008",9.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2009","2009",9.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2010","2010",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2011","2011",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2012","2012",9.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2013","2013",9.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2014","2014",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2015","2015",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2016","2016",9.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","HUN","Hungary","2017","2017",9.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2000","2000",10.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2001","2001",7.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2002","2002",7.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2003","2003",7.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2004","2004",7.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2005","2005",7.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2006","2006",8.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2007","2007",7.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2008","2008",6.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2009","2009",6.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2010","2010",6.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2011","2011",6.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","ISR","Israel","2012","2012",6.9,,
